,10-million-years,40-watt,Are-you-lightning_F#,Are-you-thirsty-from-sweet-creep_G,Automatic_Eb,Be-set-free-lost-animals-2009_B,Blonde-on-blonde_C,Breathe_G,Butterfly-2013_D,Cherry-blossom_E,Chihuahua-rescue-live_C,ChinaDoll_E,Cold-afternoon_A,Colorblind_D,Come-on_E,Cries-after-making-love-live_C,Danny-dakota-the-wishing-well_D,Devices,Dirt,Disappear,Diy,Dont-wait-for-me-jacaranda-2008,Dont-you-fade-away,Driving-home-2015,Farther-along-love-war-the-sea-in-between-2011,Fire-by-night-over-oceans-2006,Flower-2013,Gambler,Garage,Get-me-outta-here,Happy-in-hindsight-live,Hollywood-2003,Hope-2008,I-love-leaving-live,I-see-99,Im-a-fool,Kaeleighs-song-2013,L-a-let-me-go,LetItBe_C,Lets-get-high,Live-while-im-alive,Made-my-bed,Message-in-the-sand,More-like-you,Mortal-tears-2013,Moving-on,Never-be-2003,New-york-apartment,No-confies-en-mi,Norman-2008,Not-enough-2003,Out-here,Paralysed,Pilot-me-live-on-mayne-island-the-sea-in-between-soundtrack-2013,Portales,Pretty-things,Princess-2013,Resplandor,RobotCoupe,Silent-orchids-2013,Simple-love,So-alone,Something-to-believe-in,Stadium-inn-from-sweet-creep,Stranger,The-mountain-and-the-muse-2015,TheBeginning,Three-friends-2013,Time-2008,Tired-hearts,Wet-pavement,WeveComeaLongLongWay,Winter-is-over-2012,Wtfamp-the-christmas-song,You-and-i-lost-control,
Driving-home-2015,0.158685,0.334935,0.14941,0.55556,0.161245,0.21053,0.14666,0.145805,0.183565,0.1394,0.145385,0.353555,0.16477,0.1474,0.60165,0.180065,0.20628,0.155175,0.166175,0.16311,0.1409,0.156405,0.1608,0,0.167505,0.1352,0.145865,0.133975,0.28571,0.25,0.17483,0.15385,0.135295,0.18566,0.19854,0.528845,0.143265,0.203035,0.14408,0.86154,0.19048,0.161945,0.13095,0.151415,0.15268,0.141615,0.328405,0.15385,0.196915,0.85577,0.218545,0.16494,0.1565,0.158125,0.147975,0.202885,0.16136,0.14837,0.190005,0.158535,0.16558,0.17204,0.1867,0.174855,0.132265,0.16673,0.156545,0.17701,0.17068,0.147815,0.74786,0.199555,0.13955,0.145685,0.379545
Farther-along-love-war-the-sea-in-between-2011,0.06335,0.340685,0.098425,0.41966,0.15798,0.194745,0.111815,0.07959,0.159975,0.105315,0.094765,0.34428,0.142755,0.133325,0.615545,0.118425,0.266085,0.069115,0.151145,0.148845,0.09158,0.060795,0.05698,0.167505,0,0.094775,0.0841,0.134065,0.293065,0.234375,0.13433,0.082005,0.07969,0.235525,0.22059,0.454045,0.123885,0.19538,0.06318,0.87794,0.19441,0.102715,0.08511,0.057195,0.100295,0.07745,0.277975,0.081565,0.171215,0.84559,0.2392,0.148275,0.11826,0.14391,0.112345,0.203675,0.0625,0.106715,0.18656,0.101905,0.056965,0.104705,0.14742,0.17016,0.117765,0.06358,0.066165,0.069685,0.088405,0.10305,0.699755,0.20631,0.05947,0.12757,0.31781
Fire-by-night-over-oceans-2006,0.100725,0.347585,0.102885,0.475145,0.176305,0.22507,0.10955,0.10025,0.177415,0.106645,0.11186,0.321785,0.16718,0.144435,0.597745,0.131155,0.256065,0.095615,0.155765,0.16343,0.09752,0.098745,0.105735,0.1352,0.094775,0,0.101355,0.124825,0.267185,0.22605,0.154145,0.105555,0.1028,0.226605,0.21676,0.526315,0.12005,0.20441,0.103475,0.873685,0.20778,0.10942,0.09656,0.108165,0.10284,0.10213,0.32591,0.097045,0.189705,0.848685,0.22222,0.15011,0.130595,0.134735,0.12121,0.19046,0.11008,0.115305,0.190465,0.10732,0.10526,0.10568,0.15753,0.175055,0.10629,0.105955,0.090375,0.106645,0.096555,0.12167,0.72588,0.214685,0.106105,0.129455,0.35216
Flower-2013,0.080745,0.319445,0.10283,0.511575,0.157795,0.22894,0.105405,0.080615,0.159695,0.10101,0.10155,0.34973,0.153565,0.14286,0.60268,0.13239,0.24349,0.08333,0.15008,0.164585,0.08084,0.08231,0.07969,0.145865,0.0841,0.101355,0,0.126875,0.264565,0.21094,0.17695,0.085295,0.08398,0.20814,0.203055,0.410155,0.1186,0.197425,0.074755,0.889585,0.19643,0.098165,0.079295,0.08157,0.09355,0.07323,0.337095,0.071255,0.194775,0.854165,0.22338,0.16266,0.134475,0.12936,0.11705,0.21531,0.077525,0.104425,0.19525,0.10696,0.09058,0.094165,0.15321,0.16643,0.10942,0.09183,0.07982,0.08448,0.10867,0.11593,0.637155,0.220685,0.081845,0.129705,0.34288
Gambler,0.12808,0.33333,0.12111,0.507405,0.158435,0.21053,0.118335,0.11857,0.18182,0.129125,0.129485,0.33629,0.1744,0.136735,0.6,0.127315,0.25,0.12914,0.14815,0.16,0.119495,0.125435,0.116245,0.133975,0.134065,0.124825,0.126875,0,0.29677,0.182815,0.1628,0.12815,0.11576,0.17901,0.203605,0.50625,0.12591,0.218705,0.11429,0.866665,0.19762,0.12921,0.12539,0.122405,0.117895,0.111185,0.295465,0.107655,0.19325,0.808335,0.227775,0.159715,0.13793,0.13176,0.13641,0.190835,0.12377,0.13736,0.19745,0.137695,0.136725,0.139305,0.169445,0.169185,0.1048,0.14062,0.119445,0.14143,0.135,0.12591,0.75,0.18426,0.125555,0.112005,0.364585
Garage,0.27626,0.23264,0.289375,0.55556,0.29945,0.303305,0.29133,0.242675,0.28571,0.281415,0.26792,0.38462,0.302855,0.306125,0.60204,0.30398,0.31409,0.31483,0.305175,0.272655,0.28293,0.3125,0.29604,0.28571,0.293065,0.267185,0.264565,0.29677,0,0.2669,0.29398,0.34042,0.294825,0.290815,0.294575,0.48103,0.29004,0.290815,0.269195,0.864285,0.32313,0.304915,0.239905,0.282235,0.26638,0.253095,0.301565,0.2947,0.33627,0.794645,0.264455,0.2969,0.24921,0.320155,0.27149,0.288265,0.27344,0.27489,0.29545,0.293955,0.299875,0.317985,0.2804,0.26209,0.257035,0.299635,0.273585,0.299745,0.287645,0.28564,0.734125,0.302095,0.29147,0.30209,0.33333
Get-me-outta-here,0.2354,0.260415,0.234275,0.55556,0.252405,0.251645,0.23047,0.234955,0.25,0.20436,0.258385,0.38462,0.286875,0.2327,0.59949,0.25605,0.251955,0.235045,0.26273,0.2525,0.22585,0.251675,0.23567,0.25,0.234375,0.22605,0.21094,0.182815,0.2669,0,0.238985,0.25139,0.23378,0.25,0.20354,0.5,0.250945,0.25149,0.22802,0.86875,0.25837,0.23962,0.211975,0.25568,0.21114,0.20674,0.248705,0.195055,0.25568,0.83594,0.25,0.26788,0.25,0.25335,0.254735,0.25156,0.23047,0.25591,0.2571,0.271885,0.260235,0.264065,0.25651,0.25,0.20952,0.26202,0.200895,0.27567,0.254225,0.24118,0.737845,0.257815,0.22571,0.22026,0.31424
Happy-in-hindsight-live,0.15553,0.33653,0.13643,0.45111,0.142615,0.20665,0.161145,0.147695,0.1593,0.165265,0.153075,0.33337,0.1664,0.150115,0.60286,0.131895,0.29328,0.14615,0.16394,0.164,0.145525,0.13427,0.16803,0.17483,0.13433,0.154145,0.17695,0.1628,0.29398,0.238985,0,0.15049,0.16449,0.205185,0.199395,0.5125,0.16846,0.21283,0.143835,0.88,0.18762,0.159685,0.142895,0.169695,0.15044,0.149345,0.223435,0.16174,0.187645,0.81,0.237285,0.1608,0.12905,0.157055,0.1608,0.19225,0.15516,0.144495,0.18492,0.152125,0.12774,0.1669,0.1675,0.16295,0.14395,0.1371,0.14769,0.156445,0.146095,0.124195,0.71,0.21402,0.17,0.152775,0.39097
Hollywood-2003,0.086315,0.352775,0.100435,0.466665,0.13287,0.219945,0.114695,0.08384,0.175115,0.105535,0.089385,0.38462,0.16382,0.144685,0.71429,0.132615,0.264195,0.083435,0.144445,0.150045,0.08759,0.08211,0.08604,0.15385,0.082005,0.105555,0.085295,0.12815,0.34042,0.25139,0.15049,0,0.09072,0.22963,0.221915,0.508335,0.12819,0.19728,0.081565,0.77778,0.18103,0.107075,0.090555,0.08889,0.106835,0.0896,0.31624,0.084485,0.17817,0.86389,0.24969,0.15812,0.130495,0.12941,0.12259,0.201665,0.08716,0.11227,0.182325,0.104665,0.084995,0.10264,0.15868,0.17536,0.11463,0.08361,0.089085,0.090875,0.105685,0.110525,0.72037,0.21542,0.0906,0.12376,0.34537
Hope-2008,0.08126,0.347785,0.09266,0.47052,0.160085,0.212675,0.11487,0.075795,0.172835,0.095505,0.093785,0.344645,0.163675,0.131375,0.534985,0.122705,0.2551,0.074895,0.150795,0.16939,0.085055,0.080355,0.07638,0.135295,0.07969,0.1028,0.08398,0.11576,0.294825,0.23378,0.16449,0.09072,0,0.193245,0.192695,0.535715,0.118925,0.20424,0.06784,0.87959,0.20214,0.095775,0.07622,0.07866,0.088935,0.077315,0.29936,0.078535,0.194615,0.85459,0.23608,0.156945,0.134255,0.13739,0.11922,0.20357,0.073115,0.105645,0.19095,0.107675,0.07856,0.102665,0.173895,0.170515,0.101695,0.07543,0.076565,0.085095,0.105825,0.106915,0.727895,0.21389,0.06686,0.123935,0.37167
I-love-leaving-live,0.2137,0.33796,0.17723,0.55556,0.22329,0.2327,0.230775,0.209055,0.20511,0.19964,0.226965,0.32988,0.23574,0.209985,0.5873,0.209375,0.25347,0.215945,0.229425,0.22222,0.20202,0.22046,0.225235,0.18566,0.235525,0.226605,0.20814,0.17901,0.290815,0.25,0.205185,0.22963,0.193245,0,0.207115,0.506945,0.223905,0.24361,0.204305,0.844445,0.22619,0.22734,0.205965,0.21559,0.191355,0.223405,0.314925,0.214505,0.26375,0.791665,0.223765,0.20715,0.207215,0.19577,0.224745,0.2267,0.212915,0.22606,0.237935,0.250235,0.19455,0.21142,0.20872,0.195045,0.188555,0.238495,0.205005,0.226685,0.225225,0.22643,0.74074,0.22222,0.199435,0.18807,0.35301
I-see-99,0.21137,0.33333,0.18858,0.55556,0.221235,0.21884,0.207365,0.2011,0.21846,0.19668,0.216405,0.319835,0.21579,0.18451,0.60795,0.23032,0.255245,0.21189,0.21053,0.21507,0.19923,0.226405,0.20614,0.19854,0.22059,0.21676,0.203055,0.203605,0.294575,0.20354,0.199395,0.221915,0.192695,0.207115,0,0.50987,0.212125,0.230975,0.204,0.873685,0.227345,0.198065,0.1777,0.229705,0.19391,0.19329,0.3147,0.190955,0.22778,0.82237,0.23116,0.22997,0.2133,0.21983,0.21053,0.21323,0.20648,0.20499,0.21097,0.230915,0.223685,0.218425,0.211915,0.195355,0.18371,0.22994,0.21053,0.24968,0.22389,0.20839,0.741955,0.22992,0.201205,0.201905,0.360015
Im-a-fool,0.47259,0.440105,0.446715,0.625,0.50481,0.55839,0.548215,0.46759,0.347305,0.547695,0.53201,0.625,0.460315,0.506695,0.71429,0.512095,0.625,0.4375,0.55266,0.5075,0.438215,0.45982,0.565325,0.528845,0.454045,0.526315,0.410155,0.50625,0.48103,0.5,0.5125,0.508335,0.535715,0.506945,0.50987,0,0.535985,0.48475,0.44955,0.8375,0.50595,0.481085,0.529255,0.465095,0.523025,0.51197,0.50481,0.517665,0.571735,0.8125,0.53993,0.5613,0.42915,0.445315,0.439635,0.45,0.53418,0.506755,0.46449,0.541665,0.523705,0.44219,0.44792,0.5,0.51326,0.5339,0.458745,0.526785,0.458195,0.466385,0.54514,0.569495,0.56931,0.449095,0.50521
Kaeleighs-song-2013,0.117465,0.33333,0.12206,0.55556,0.16333,0.21968,0.118455,0.121535,0.171145,0.12247,0.12158,0.38462,0.165235,0.144135,0.62709,0.140465,0.277875,0.11689,0.16885,0.16584,0.122015,0.13824,0.116795,0.143265,0.123885,0.12005,0.1186,0.12591,0.29004,0.250945,0.16846,0.12819,0.118925,0.223905,0.212125,0.535985,0,0.19697,0.117025,0.88485,0.19666,0.12566,0.117625,0.12239,0.12293,0.11105,0.332795,0.114905,0.18836,0.844695,0.22222,0.163685,0.13793,0.147575,0.13361,0.18549,0.123105,0.12505,0.192835,0.13103,0.123825,0.122345,0.183005,0.174855,0.12121,0.132115,0.10715,0.129105,0.127555,0.12167,0.722225,0.20541,0.115295,0.123985,0.363005
L-a-let-me-go,0.197505,0.33879,0.20068,0.502645,0.181365,0.21983,0.19116,0.192,0.209185,0.20981,0.198025,0.355875,0.2381,0.202665,0.608845,0.228585,0.29185,0.19726,0.22802,0.20771,0.198595,0.2303,0.196215,0.203035,0.19538,0.20441,0.197425,0.218705,0.290815,0.25149,0.21283,0.19728,0.20424,0.24361,0.230975,0.48475,0.19697,0,0.212535,0.87619,0.181405,0.208915,0.1987,0.21233,0.207545,0.197065,0.33446,0.20805,0.198205,0.809525,0.22685,0.2135,0.20588,0.21627,0.194085,0.20357,0.18743,0.204695,0.199445,0.210185,0.19048,0.21389,0.21712,0.195655,0.198205,0.197105,0.19495,0.214995,0.21419,0.20305,0.70635,0.218575,0.20456,0.19048,0.339285
LetItBe_C,0.05983,0.338275,0.09077,0.55556,0.15785,0.19405,0.106635,0.070965,0.13566,0.096745,0.08894,0.359345,0.161015,0.144675,0.638535,0.118665,0.25265,0.06322,0.14015,0.153505,0.072945,0.062105,0.062555,0.14408,0.06318,0.103475,0.074755,0.11429,0.269195,0.22802,0.143835,0.081565,0.06784,0.204305,0.204,0.44955,0.117025,0.212535,0,1.0,0.181325,0.099195,0.073045,0.05496,0.09167,0.0721,0.29225,0.067165,0.18721,0.849575,0.22578,0.14206,0.12729,0.122235,0.097165,0.189595,0.063625,0.09691,0.18826,0.10301,0.063395,0.09854,0.15831,0.150845,0.10454,0.06636,0.06215,0.06908,0.094485,0.10638,0.71469,0.22034,0.06426,0.118465,0.35793
Lets-get-high,0.87705,0.858335,0.88718,1.0,1.0,0.873685,1.0,1.0,0.877275,1.0,0.863415,1.0,1.0,1.0,1.0,1.0,0.86875,0.89138,0.88148,0.88,0.877275,0.89107,0.893975,0.86154,0.87794,0.873685,0.889585,0.866665,0.864285,0.86875,0.88,0.77778,0.87959,0.844445,0.873685,0.8375,0.88485,0.87619,1.0,0,0.87619,0.873685,0.88936,0.893505,0.88684,0.88936,0.86154,0.88913,0.877275,0.775,0.87222,0.88077,0.88276,0.882145,0.869695,0.875,0.89219,0.886485,0.877275,0.88718,0.88276,0.8875,0.879165,0.87826,0.869695,0.891525,0.882455,0.89107,0.886485,0.88485,0.816665,0.873685,0.89359,0.86774,0.858335
Live-while-im-alive,0.19321,0.35615,0.196845,0.502645,0.18158,0.21884,0.19524,0.1781,0.170425,0.19346,0.19106,0.38462,0.186715,0.186795,0.61905,0.1802,0.26916,0.178125,0.19048,0.176825,0.19048,0.19572,0.202495,0.19048,0.19441,0.20778,0.19643,0.19762,0.32313,0.25837,0.18762,0.18103,0.20214,0.22619,0.227345,0.50595,0.19666,0.181405,0.181325,0.87619,0,0.20402,0.17407,0.180065,0.19701,0.19048,0.29332,0.161565,0.179395,0.82738,0.223765,0.211455,0.18305,0.19218,0.184085,0.1878,0.189665,0.181745,0.195935,0.19475,0.180175,0.19286,0.19161,0.19048,0.16966,0.204045,0.185225,0.188635,0.18125,0.18048,0.670635,0.189425,0.19732,0.19048,0.3373
Made-my-bed,0.102455,0.35197,0.109415,0.55556,0.174165,0.20776,0.11617,0.10358,0.169315,0.09661,0.105955,0.338835,0.162125,0.147255,0.630505,0.128555,0.26398,0.104355,0.13925,0.16737,0.095975,0.098165,0.09397,0.161945,0.102715,0.10942,0.098165,0.12921,0.304915,0.23962,0.159685,0.107075,0.095775,0.22734,0.198065,0.481085,0.12566,0.208915,0.099195,0.873685,0.20402,0,0.100945,0.105605,0.094185,0.09495,0.29119,0.094185,0.18481,0.838815,0.237005,0.14388,0.144285,0.12594,0.123605,0.210525,0.10561,0.11888,0.196985,0.11558,0.11073,0.102215,0.16996,0.180775,0.11435,0.103335,0.098335,0.10655,0.10485,0.115205,0.71272,0.23269,0.09719,0.13644,0.35197
Message-in-the-sand,0.077705,0.33599,0.090375,0.47872,0.14859,0.203575,0.10728,0.074015,0.174235,0.08821,0.08627,0.350625,0.1577,0.13803,0.603345,0.121235,0.25798,0.08511,0.14275,0.16298,0.080925,0.07897,0.08278,0.13095,0.08511,0.09656,0.079295,0.12539,0.239905,0.211975,0.142895,0.090555,0.07622,0.205965,0.1777,0.529255,0.117625,0.1987,0.073045,0.88936,0.17407,0.100945,0,0.078675,0.0864,0.06768,0.28963,0.071975,0.18859,0.832445,0.17921,0.15778,0.12543,0.136115,0.11864,0.19162,0.07125,0.097145,0.183755,0.10732,0.08786,0.104985,0.168885,0.1491,0.09092,0.078555,0.076995,0.08318,0.0973,0.11652,0.7305,0.198035,0.07327,0.117135,0.37308
More-like-you,0.059105,0.35714,0.10256,0.55556,0.154645,0.217705,0.10898,0.08146,0.18359,0.09784,0.09108,0.346925,0.16078,0.136245,0.64193,0.12966,0.25974,0.06215,0.1442,0.15652,0.081685,0.067025,0.04408,0.151415,0.057195,0.108165,0.08157,0.122405,0.282235,0.25568,0.169695,0.08889,0.07866,0.21559,0.229705,0.465095,0.12239,0.21233,0.05496,0.893505,0.180065,0.105605,0.078675,0,0.10232,0.076545,0.33013,0.077855,0.18595,0.868505,0.22547,0.15435,0.13905,0.13851,0.11872,0.20552,0.057075,0.100915,0.207795,0.10853,0.065205,0.100625,0.15891,0.16504,0.12121,0.07547,0.068685,0.06079,0.09944,0.112355,0.636185,0.22497,0.045235,0.1234,0.31435
Mortal-tears-2013,0.0983,0.33443,0.09324,0.48684,0.14711,0.20014,0.11429,0.09503,0.16534,0.0928,0.11013,0.38462,0.16263,0.129095,0.60607,0.1203,0.271895,0.10526,0.14815,0.140125,0.098025,0.10143,0.099205,0.15268,0.100295,0.10284,0.09355,0.117895,0.26638,0.21114,0.15044,0.106835,0.088935,0.191355,0.19391,0.523025,0.12293,0.207545,0.09167,0.88684,0.19701,0.094185,0.0864,0.10232,0,0.090765,0.277955,0.085165,0.19878,0.82237,0.22222,0.138665,0.124755,0.135405,0.11692,0.212765,0.08672,0.100525,0.186715,0.119595,0.106025,0.107585,0.15383,0.159115,0.10188,0.105485,0.092565,0.109355,0.10811,0.11441,0.75292,0.22715,0.08793,0.123365,0.36641
Moving-on,0.07767,0.33333,0.086595,0.443135,0.15459,0.188015,0.10859,0.07628,0.174235,0.0976,0.09133,0.361955,0.16383,0.14286,0.604865,0.129715,0.254655,0.077095,0.148935,0.145295,0.082425,0.079695,0.08237,0.141615,0.07745,0.10213,0.07323,0.111185,0.253095,0.20674,0.149345,0.0896,0.077315,0.223405,0.19329,0.51197,0.11105,0.197065,0.0721,0.88936,0.19048,0.09495,0.06768,0.076545,0.090765,0,0.279615,0.075015,0.18859,0.80585,0.1908,0.149815,0.12145,0.14286,0.105485,0.176115,0.08331,0.103535,0.172785,0.10213,0.080185,0.095595,0.145225,0.150425,0.09515,0.079235,0.071225,0.086015,0.0973,0.11105,0.71986,0.21751,0.07894,0.10522,0.34663
Never-be-2003,0.297945,0.320245,0.28008,0.44444,0.30917,0.298975,0.32857,0.282575,0.314685,0.297025,0.3266,0.38462,0.338225,0.28857,0.71429,0.2615,0.38462,0.291625,0.319085,0.316805,0.310315,0.288355,0.34095,0.328405,0.277975,0.32591,0.337095,0.295465,0.301565,0.248705,0.223435,0.31624,0.29936,0.314925,0.3147,0.50481,0.332795,0.33446,0.29225,0.86154,0.29332,0.29119,0.28963,0.33013,0.277955,0.279615,0,0.32274,0.323425,0.798075,0.32216,0.321005,0.283,0.29702,0.319975,0.32219,0.29304,0.239885,0.284695,0.330375,0.31167,0.325075,0.31546,0.31065,0.277035,0.28242,0.294925,0.351065,0.31497,0.26116,0.731835,0.3256,0.31854,0.314375,0.38328
New-york-apartment,0.08477,0.311595,0.099095,0.491545,0.15877,0.21363,0.099485,0.06967,0.167445,0.089635,0.09756,0.34294,0.16261,0.14286,0.586955,0.131835,0.253395,0.07424,0.13989,0.14699,0.073785,0.08317,0.07809,0.15385,0.081565,0.097045,0.071255,0.107655,0.2947,0.195055,0.16174,0.084485,0.078535,0.214505,0.190955,0.517665,0.114905,0.20805,0.067165,0.88913,0.161565,0.094185,0.071975,0.077855,0.085165,0.075015,0.32274,0,0.18528,0.86413,0.23316,0.14899,0.128305,0.117845,0.12253,0.189455,0.07454,0.11353,0.174765,0.1014,0.0854,0.10319,0.16984,0.159265,0.087565,0.08825,0.081975,0.08911,0.1032,0.111165,0.697465,0.199205,0.07585,0.116485,0.33967
No-confies-en-mi,0.188065,0.35227,0.20555,0.47727,0.191195,0.21311,0.189345,0.182305,0.18285,0.19449,0.188945,0.34696,0.19748,0.181525,0.71429,0.18932,0.27237,0.1789,0.192875,0.1888,0.18905,0.18466,0.188115,0.196915,0.171215,0.189705,0.194775,0.19325,0.33627,0.25568,0.187645,0.17817,0.194615,0.26375,0.22778,0.571735,0.18836,0.198205,0.18721,0.877275,0.179395,0.18481,0.18859,0.18595,0.19878,0.18859,0.323425,0.18528,0,0.852275,0.22629,0.18182,0.18677,0.18182,0.19628,0.22341,0.19066,0.195165,0.19215,0.183565,0.17733,0.185175,0.185865,0.184785,0.197315,0.187595,0.19686,0.18547,0.184275,0.18182,0.744945,0.22526,0.198,0.17592,0.34596
